X,Y,IncidentID,AgencyName,RdwyNumber,Street,StreetDir,RoadwayName,StreetSfx,OWNER,ROAD_CLASSIFICATION,COUNCIL_DISTRICT,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,DAY_OF_WEEK,CollisionDate,CollisionTime,HOUR_OF_DAY,UnitsInvolved,MotorVehiclesInvolved,MODE,NAME,AGE,GENDER,SEVERITY,LINK,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,IsSecondaryCollision,ObjectId
-85.83339233,38.11522255,31965945,LOUISVILLE METRO POLICE DEPT,KY0907,9722,,3RD STREET,RD,STATE,MINOR ARTERIAL,25,,,,,,,38.11522255,-85.83339233,2.19,WEDNESDAY,2023/07/12 20:11:00+00,1611,4PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,64,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4507
-85.7990291,38.25476523,30236192,LOUISVILLE METRO POLICE DEPT,,,S,29TH,ST,METRO,LOCAL,5,,MADISON,,,,,38.25476523,-85.7990291,0.209,TUESDAY,2022/06/28 04:39:00+00,39,12AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,44,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4508
-85.83410037,38.1760919,30694715,SHIVELY POLICE DEPARTMENT,KY2051,2207,,ROCKFORD,LN,STATE,MINOR ARTERIAL,12,,,,,,,38.1760919,-85.83410037,0.606,MONDAY,2022/10/10 20:51:00+00,1651,4PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,48,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,,,FALSE,4509
-85.79831188,38.24956756,30526563,LOUISVILLE METRO POLICE DEPT,,,S,28TH,ST,METRO,LOCAL,4,,BROADWAY,,,,,38.24956756,-85.79831188,0.796,WEDNESDAY,2022/08/24 10:25:00+00,625,6AM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,43,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4510
-85.86912522,38.17706758,30020643,LOUISVILLE METRO POLICE DEPT,KY3206,,,CANE RUN,RD,STATE,PRIMARY COLLECTOR,1,KY1230,DOVER,,,,,38.17706758,-85.86912522,0.011,WEDNESDAY,2022/05/04 22:15:00+00,1815,6PM,2,2,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,21,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4511
-85.75215688,38.2475039,31258363,LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,4,,,,,,,38.2475039,-85.75215688,135.38,FRIDAY,2023/02/17 23:00:00+00,1800,6PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,36,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4512
-85.69562847,38.13612339,31981030,LOUISVILLE METRO POLICE DEPT,KY1065,,,OUTER,LOOP,STATE,MAJOR ARTERIAL,13,,,,BRIARCLIFF,,LONE OAK,38.13612339,-85.69562847,5.549,WEDNESDAY,2023/07/12 21:08:00+00,1708,5PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,27,FEMALE,FATALITY,https://www.wave3.com/2023/07/12/person-dead-after-crash-okolona/,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4513
-85.7644858,38.21030743,32101713,LOUISVILLE METRO POLICE DEPT,US0060A,,,WINKLER,AVE,STATE,MAJOR ARTERIAL,15,,4TH,,,,,38.21030743,-85.7644858,3.081,TUESDAY,2023/08/22 07:02:00+00,302,3AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,66,MALE,FATALITY,https://www.wdrb.com/news/crime-reports/1-dead-1-charged-with-murder-after-fatal-collision-at-4th-and-winkler-early-tuesday/article_ddd48ab2-4107-11ee-8332-9f563c465238.html,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,4514
-85.80597109,38.1953075,30498489,SHIVELY POLICE DEPARTMENT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,3,,,,LEROY,,PARK,38.1953075,-85.80597109,15.604,THURSDAY,2022/08/26 00:50:00+00,2050,8PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,44,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4515
-85.7990291,38.25476523,30236192,LOUISVILLE METRO POLICE DEPT,,,S,29TH,ST,METRO,LOCAL,5,,MADISON,,,,,38.25476523,-85.7990291,0.209,TUESDAY,2022/06/28 04:39:00+00,39,12AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,49,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4516
-85.79156805,38.24934131,30481671,LOUISVILLE METRO POLICE DEPT,,,W,BROADWAY,,METRO,MAJOR ARTERIAL,4,,24TH,,,,,38.24934131,-85.79156805,0.182,THURSDAY,2022/08/26 01:14:00+00,2114,9PM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,59,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4517
-85.83410037,38.1760919,30694715,SHIVELY POLICE DEPARTMENT,KY2051,2207,,ROCKFORD,LN,STATE,MINOR ARTERIAL,12,,,,,,,38.1760919,-85.83410037,0.606,MONDAY,2022/10/10 20:51:00+00,1651,4PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,9,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,,,FALSE,4518
-85.81470854,38.25657549,30024708,LOUISVILLE METRO POLICE DEPT,,3814,,VERMONT,AVE,METRO,LOCAL,5,,,,,,,38.25657549,-85.81470854,0.772,THURSDAY,2022/05/05 14:50:00+00,1050,10AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,31,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4519
-85.75215688,38.2475039,31258363,LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,4,,,,,,,38.2475039,-85.75215688,135.38,FRIDAY,2023/02/17 23:00:00+00,1800,6PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,10,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4520
-85.57947105,38.20506211,31914777,JEFFERSONTOWN POLICE DEPT,KY0155,,,TAYLORSVILLE,RD,STATE,MAJOR ARTERIAL,11,,,,MERIONETH,,PATTI,38.20506211,-85.57947105,10.43,FRIDAY,2023/07/15 02:15:00+00,2215,10PM,2,2,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,44,MALE,FATALITY,,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4521
-85.61671806,38.26961131,30031988,GRAYMOOR-DEVONDALE POLICE DEPT,KY1447,4800,,WESTPORT,RD,STATE,MINOR ARTERIAL,7,,,,,,,38.26961131,-85.61671806,2.506,FRIDAY,2022/05/06 10:20:00+00,620,6AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,50,FEMALE,SUSPECTED SERIOUS INJURY,,CLOUDY,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4522
-85.84291334,38.17646922,30235686,SHIVELY POLICE DEPARTMENT,KY2051,2400B,,ROCKFORD,LN,STATE,MINOR ARTERIAL,3,,,,,,,38.17646922,-85.84291334,1.087,TUESDAY,2022/06/28 05:11:00+00,111,1AM,2,1,BICYCLE,UNKNOWN OR NOT AVAILABLE,24,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH BICYCLIST NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,FALSE,4523
-85.83410037,38.1760919,30694715,SHIVELY POLICE DEPARTMENT,KY2051,2207,,ROCKFORD,LN,STATE,MINOR ARTERIAL,12,,,,,,,38.1760919,-85.83410037,0.606,MONDAY,2022/10/10 20:51:00+00,1651,4PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,7,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,,,FALSE,4524
-85.69978903,38.08740151,30496941,LOUISVILLE METRO POLICE DEPT,KY1450,11202,,BLUE LICK,RD,STATE,MINOR ARTERIAL,13,,,,,,,38.08740151,-85.69978903,0.089,FRIDAY,2022/08/26 05:21:00+00,121,1AM,1,1,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,48,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,4525
-85.76295803,38.25851205,32101757,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,4,,,,,,,38.25851205,-85.76295803,4.182,TUESDAY,2023/08/23 02:13:00+00,2213,10PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,24,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4526
-85.55025833,38.29643586,30496950,LOUISVILLE METRO POLICE DEPT,I 0265,,,I-265,,FEDERAL,INTERSTATE,17,,,,,,,38.29643586,-85.55025833,0.079,FRIDAY,2022/08/26 05:40:00+00,140,1AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,23,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY LIGHTED/ON,KY1447,I 0265,FALSE,4527
-85.73389968,38.19863376,31268576,LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,21,,,,,,,38.19863376,-85.73389968,131.384,MONDAY,2023/02/20 22:59:00+00,1759,5PM,4,2,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,25,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,CURVE & LEVEL,DAYLIGHT,,,FALSE,4528
-85.78188323,38.20180136,31902097,LOUISVILLE METRO POLICE DEPT,US0060A,,,TAYLOR,BLVD,STATE,MAJOR ARTERIAL,15,,QUEEN,,,,,38.20180136,-85.78188323,1.88,SATURDAY,2023/07/15 13:30:00+00,930,9AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,33,MALE,SUSPECTED SERIOUS INJURY,,OTHER,WET,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,FALSE,4529
-85.87116847,38.17456413,30045415,LOUISVILLE METRO POLICE DEPT,KY1934,,,GREENBELT,HWY,STATE,MAJOR ARTERIAL,1,,RAGGARD,,,,,38.17456413,-85.87116847,6.617,FRIDAY,2022/05/06 20:30:00+00,1630,4PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,31,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4530
-85.83410037,38.1760919,30694715,SHIVELY POLICE DEPARTMENT,KY2051,2207,,ROCKFORD,LN,STATE,MINOR ARTERIAL,12,,,,,,,38.1760919,-85.83410037,0.606,MONDAY,2022/10/10 20:51:00+00,1651,4PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,6,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,,,FALSE,4531
-85.70921412,38.15698674,32086628,LOUISVILLE METRO POLICE DEPT,KY1747,,,FERN VALLEY,RD,STATE,MAJOR ARTERIAL,21,,,,ULRICH,,PARAMOUNT PARK,38.15698674,-85.70921412,1.262,WEDNESDAY,2023/08/23 11:43:00+00,743,7AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,74,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4532
-85.70750077,38.13697728,30240797,LOUISVILLE METRO POLICE DEPT,KY1065,,,OUTER,LOOP,STATE,MAJOR ARTERIAL,13,I 0065,I65 S EXIT127 OFF RAMP TO KY1065,,,,,38.13697728,-85.70750077,4.89,TUESDAY,2022/06/29 02:20:00+00,2220,10PM,1,1,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,65,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,NON-COLLISION OBJECT COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4533
-85.78295206,38.19632233,30688297,LOUISVILLE METRO POLICE DEPT,US0060A,,,TAYLOR,BLVD,STATE,MAJOR ARTERIAL,15,US0060A,BERRY,,,,,38.19632233,-85.78295206,1.473,FRIDAY,2022/08/26 13:31:00+00,931,9AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,74,FEMALE,FATALITY,,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4534
-85.77531827,38.14578799,31289460,LOUISVILLE METRO POLICE DEPT,KY1865,,,NEW CUT,RD,STATE,MAJOR ARTERIAL,25,KY0907,SOUTHSIDE,,,,,38.14578799,-85.77531827,2.672,TUESDAY,2023/02/21 21:09:00+00,1609,4PM,2,1,BICYCLE,UNKNOWN OR NOT AVAILABLE,38,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH BICYCLE IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4535
-85.61400028,38.27116549,31903223,LYNDON POLICE DEPARTMENT,KY1447,,,WESTPORT,RD,STATE,MINOR ARTERIAL,7,,LYNDON,,,,,38.27116549,-85.61400028,2.684,SATURDAY,2023/07/15 21:49:00+00,1749,5PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,28,FEMALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,REAR END - ONE VEHICLE TURNING LEFT,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4536
-85.88795377,38.05938581,30697599,LOUISVILLE METRO POLICE DEPT,US0031W,13517,,DIXIE,HWY,STATE,MAJOR ARTERIAL,14,,,,,,,38.05938581,-85.88795377,5.076,TUESDAY,2022/10/11 12:00:00+00,800,8AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,34,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAWN,,,FALSE,4537
-85.80525263,38.19666507,30257239,SHIVELY POLICE DEPARTMENT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,3,,,,MATHEIS,,NOBEL,38.19666507,-85.80525263,15.699,WEDNESDAY,2022/06/29 18:59:00+00,1459,2PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,22,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4538
-85.71173244,38.135758,32082968,LOUISVILLE METRO POLICE DEPT,KY6162,,,MINOR,LN,STATE,PRIMARY COLLECTOR,13,KY6160,MINORS LN SERVICE ROAD,,,,,38.135758,-85.71173244,0.168,WEDNESDAY,2023/08/23 12:47:00+00,847,8AM,2,2,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,30,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4539
-85.87116847,38.17456413,30045415,LOUISVILLE METRO POLICE DEPT,KY1934,,,GREENBELT,HWY,STATE,MAJOR ARTERIAL,1,,RAGGARD,,,,,38.17456413,-85.87116847,6.617,FRIDAY,2022/05/06 20:30:00+00,1630,4PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,69,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4540
-85.66219165,38.25343871,32092893,ST. MATTHEWS POLICE DEPARTMENT,US0060,,,FRANKFORT,AVE,STATE,MAJOR ARTERIAL,9,,MASONIC HOME,,,,,38.25343871,-85.66219165,3.184,THURSDAY,2023/08/24 22:00:00+00,1800,6PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,18,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4541
-85.79529041,38.21629336,31901475,SHIVELY POLICE DEPARTMENT,US0031W,2400B,,DIXIE,HWY,STATE,MAJOR ARTERIAL,3,,WATHEN,,,,,38.21629336,-85.79529041,17.095,SUNDAY,2023/07/17 01:25:00+00,2125,9PM,2,2,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,45,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4542
-85.74993999,38.25902181,30491769,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,4,,,,,,,38.25902181,-85.74993999,4.721,FRIDAY,2022/08/26 18:12:00+00,1412,2PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,30,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,FALSE,4543
-85.63714719,38.27929021,31273800,LOUISVILLE METRO POLICE DEPT,US0042,,,BROWNSBORO,RD,STATE,MAJOR ARTERIAL,16,I 0264,I264 W EXIT22 OFF RAMP TO US42,,,,,38.27929021,-85.63714719,5.711,WEDNESDAY,2023/02/23 00:48:00+00,1948,7PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,7,MALE,SUSPECTED SERIOUS INJURY,,RAINING,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4544
-85.66664117,38.15985234,30250190,LOUISVILLE METRO POLICE DEPT,KY0864,5176,,POPLAR LEVEL,RD,STATE,MAJOR ARTERIAL,2,,,,,,,38.15985234,-85.66664117,7.84,THURSDAY,2022/07/01 03:55:00+00,2355,11PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,22,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4545
-85.78282331,38.22217885,30034208,LOUISVILLE METRO POLICE DEPT,KY2054,,,ALGONQUIN,PKWY,STATE,MAJOR ARTERIAL,6,CS1028F,16TH,,,,,38.22217885,-85.78282331,2.169,FRIDAY,2022/05/07 02:51:00+00,2251,10PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,20,FEMALE,SUSPECTED SERIOUS INJURY,,RAINING,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,,,FALSE,4546
-85.71616192,38.23586192,32091179,LOUISVILLE METRO POLICE DEPT,US0031E,1250,,BARDSTOWN,RD,STATE,MAJOR ARTERIAL,8,,,,LONGEST,,BEECHWOOD,38.23586192,-85.71616192,15.107,FRIDAY,2023/08/25 05:42:00+00,142,1AM,3,3,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,58,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,4547
-85.68486256,38.20330692,31981273,LOUISVILLE METRO POLICE DEPT,I 0264,,,I-264,,FEDERAL,INTERSTATE,10,,,I 0264,I264 W EXIT16 ON RAMP FROM US31E,I 0264,I264 W EXIT15A OFF RAMP TO KY1703 N,38.20330692,-85.68486256,14.75,SUNDAY,2023/07/17 02:20:00+00,2220,10PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,35,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,TRUE,4548
-85.57975356,38.20525175,30699298,JEFFERSONTOWN POLICE DEPT,KY0155,,,TAYLORSVILLE,RD,STATE,MAJOR ARTERIAL,11,,PATTI,,,,,38.20525175,-85.57975356,10.46,TUESDAY,2022/10/11 17:46:00+00,1346,1PM,2,2,MOTOR SCOOTER,UNKNOWN OR NOT AVAILABLE,76,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4549
-85.76077971,38.16095144,30491889,LOUISVILLE METRO POLICE DEPT,,6622,,STRAWBERRY,LN,METRO,PRIMARY COLLECTOR,25,,,,,,,38.16095144,-85.76077971,0.288,SATURDAY,2022/08/27 11:05:00+00,705,7AM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,45,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4550
-85.68349159,38.25216203,31289563,LOUISVILLE METRO POLICE DEPT,,218,,STILZ,AVE,METRO,PRIMARY COLLECTOR,9,,,,,,,38.25216203,-85.68349159,0.199,SATURDAY,2023/02/25 06:48:00+00,148,1AM,5,5,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,24,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,,,FALSE,4551
-85.86187174,38.1780694,30157946,LOUISVILLE METRO POLICE DEPT,KY1934,,,CANE RUN,RD,STATE,MAJOR ARTERIAL,1,KY1727,TERRY,,,,,38.1780694,-85.86187174,7.183,SATURDAY,2022/05/08 00:33:00+00,2033,8PM,2,2,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,31,FEMALE,FATALITY,https://www.whas11.com/article/news/local/louisville-police-motorcycle-accident-terry-road-cane-run-road-two-injured-lmpd/417-32ec95a7-4818-4a60-9962-d4006c8ba2e3,CLOUDY,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4552
-85.75543988,38.25364053,32101887,LOUISVILLE METRO POLICE DEPT,,,W,JEFFERSON,ST,METRO,MINOR ARTERIAL,4,,,,,,,38.25364053,-85.75543988,0.186,FRIDAY,2023/08/25 17:30:00+00,1330,1PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,81,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,4553
-85.69324767,38.24201797,30683350,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,8,,,,,,,38.24201797,-85.69324767,8.602,TUESDAY,2022/10/11 18:08:00+00,1408,2PM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,40,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,FALSE,4554
